uid,cluster
82ADFABCA5707F092E59473D05FE57A7,0
82AEA3A0B5199910CBC8A5C985A66EB2,0
82AFBD9CFF80F312638740B2326E0953,4
82B0F83FEA516D308076FDB7D6DB7C78,4
82B11CC711C77434B193787126D13A37,2
82B1AA93C4003E5D00B824F93776F04D,0
82B40BDA16EA147F1FEA954596C5C505,0
82B601AB9C2C410F9FF8FD99DA10C7BB,4
82B627F1F721F19C5DA1BD72555061E2,0
82B8DC0C9DC83863A72047A17A0886A7,3
82BA3C5630D38C13098A62FEE5064122,0
82BA8D20DDD5F5456D44C47B1A2DD14C,0
82BB0DB88DD9CA66D4A7DF0D5F29F2E6,1
82BCC52F63BDE9EFF1BE9A5C14A023D5,2
82BD2B773DF2B6DBA72796A1AFE4488C,0
82BDC715F9B4888085D669D44E7474CE,2
82BE5BE6339A0546315A1BA072D21CDE,0
82BF9D08F8A98CD1DE514139D98B3A73,0
82C4C9C36E7AF293C1193310E59645B2,0
82C535037A9594F7FC589524B8C4A81D,2
82C59D39D9EAD285DA1B64E3480DA362,2
82C66C5BE45BCAC5014831E15B5D77EB,0
82C6B2A36D15EFD86248D91FE6DD45CE,1
82C7377E52F61949ABB2F1AF7DD3AE6E,0
82C9391484BAFA91310E132692CD7184,0
82C9F45A1E39D146493515346085A057,4
82CBD942CFA3A0C88D9B85ECFE5040D1,0
82CBE92BF9677429043E3C1DE9648404,0
82CCF51F8F906FA389B242BC19848896,0
82CFA7AE1A38707C1C85AFBCABF4FDC3,0
82D06D666270362F6D3DC5D0FFCA3CD1,0
82D091ECC630388DEA327947AD49308E,0
82D0B8C428AF8EE74D5AE35DCCC1914E,2
82D19D3912828E42CBEB30CA2F6C4C34,2
82D4E0CA615A6FFA3F893CF0A61043BD,0
82D4FB7CDAB635EF1A2136E8E7E7BAE2,2
82D58CE1E5D66012567E83C19AEDCE30,2
82D636B7973A6177122802CDCAA0EC52,0
82D6E3604926093FDCD328ED3D131C58,0
82DAB43458C006B40D2AB72211B4C225,2
82DAFDD728247B2C64C1E21586D5FE01,0
82DBA4C9D2273BCB0470CDC57B5A1F81,0
82DC1732A5B8BDF8AF7B97E93355CB19,1
82DD8D4011A21E1CEF81DBEBE71DB49B,0
82DFA36B4CA0C9179E8AA34258DEEABA,0
82E19E1995E370B4D65B86964A572FEE,0
82E58E8BD42B023EE1CFD1E4348BFBF7,0
82E6119B37DD81F4CD18F298C5BD35CB,0
82E69C3D41DCF8B4BEC033BF93B7CF1B,0
82E85E88E9AC9CEB54A37C46476EF861,0
82E8AE23861DB8FD561928120BC9D4A8,0
82E9AED37D32F2096492B42A5FFA52D4,2
82EA6375A3B16D9EC67A055728A4248E,0
82EA9814CAC3A0E4D3500822CF8F050E,2
82EAC7AD2AABA496FE6390339FA1AC00,0
82EDBBD716AC82420D6CEA8374EEF415,0
82EF48A504E945522454674938780F7E,0
82F1A22AA502A8CF8B25EDF00066B560,0
82F21B5A079A973D133254F305CBF292,4
82F245DCC54E41B6A0851008790738AC,0
82F385294380CAD458EFD1914BFB8982,4
82F50370FD236500FFA302F3651D71C2,0
82F52E0A884F9B8FB84D8ADFB8C6DB88,0
82F7323B612C7609DC4A2FCFE7FC900C,0
82FA67D8459EF1A57636C2A9BD43CF4F,0
82FA8F3E021C36538C24819A878181EB,0
82FBDEE94CFF3005AF8C5982FE61235E,4
82FEE469857AE0ED613019BFDB49E704,0
8300080E6B32B68AA8353E02DDC5672F,0
83011F712119A9FF6E38C513C9997528,0
830256D8DF8489833CBF88C76BDDE1E1,0
8303385012E842E891BE93E1FE3334DE,0
83035683E66090C3F232B835E55DFFEA,2
83052DEF42B6E9ECA7ADBEC66FF04E3C,4
8305B579CE10B51DBA6157C0FD1B74CC,0
83068F335300A76CC017F627A3CCAF29,0
830701692CEF6250BB7F96DB59A9E154,2
83084CF5AF63450D3A148AA6D72F2BDD,0
83089895EA3B107B43287A727DB5CA8B,0
830AB8DEE401C6A13031A2E20B59F7DF,0
830EC88C5EDE1924C039321381B8CF5E,0
8311053218BDFD961BE9365D1FEA64A2,0
83112E14FDC8D500251C666A2AE08687,0
8311A4E38D11D7B30648F4E9066FE84E,2
8313291A50FD3F6B3686018DB5393294,0
83136E86113028B9C63B23DA26F3A77F,0
83140558497AB71360E00DB91B1C2CB9,0
831485A68780536F6D4703AE1AD3F74F,2
83151ECEB22BB1BB6CBACAE60A868752,0
83155B09173220846DAB6FE14831A1F6,0
8315EA7BCF03C0CC3FBBC40DD727AC34,0
831B1DA608305BF560E71D00FE8ACC66,0
831D6D73D7F8DD9271082641A17E8E6A,4
831E64CE6E66F4DF15846290D5D11573,0
8320F85B870D9DA75B4C83CD0007D7F2,0
83213BBCDC272DF17D01A13E4CAEC3FE,0
832140660F9943552FEFFBBDBA3B06F1,1
8321470440616E5552FAE87E93F022C2,0
83215C94E1DE708A99A8DDF2EB93C9E6,0
83223EE0C213901C658146D5533DB993,1
832295C9AFFE9DAE51E9A7B2F62C9BE6,0
8322FCDDE83195C4F268FBB9C68399CE,0
83237D36A3D79AE97014B84E49B6CDE5,4
8324C85C9FFBAAA0D71587FBD8F5BA36,2
8328ABBEB673A06B5E8D139B17ABAD9D,0
8328E9EE8EDABFB5C66472A7253A3D94,2
832AFA0E50D0189227F205052AB53D2F,0
832CE95A219265BECBB5FE5960784741,2
832D775F27E24CCCEE72EE9A290A116C,0
832E1B586DCB33931FEA8B67DE3B9D4C,4
832E933D4AFAB1FE36AAF1E991477588,2
8330117A9FAB4BC8F5CD3E3E56E0B634,0
8331D43224F0DC6DBDD113564EA5568B,4
8335B299BE18449E8C379A1BCBF5A8A9,0
833917DF310FCD0D853364D830868684,2
833A0B9995C8A84FEB9A21398FDB7EA8,0
833ABAF8B7CD3B1796F7F86247B2F75F,0
833C158B0A1D447FB278FE8E1B09DAA3,0
833C395DF76FE43A42244E4791D5F033,4
833E4477BCA09DCE47FAF0F884011D98,0
833F984929A62AD3ADFB28B4099ACDF9,0
833FA40ED77AEE7E43F12FC7E6F5CFED,0
8344B7B3120FA9EABA8DA71C6B0E4275,0
8348DEDF74EFD1D025073123451C17D8,2
834B11CE86F53068AE200E580FFDF5D5,2
834F25577D1DD7FBA3C761E1A34E484C,2
834FFD70F285F25C021AC400729D0F51,0
83512D89E1968731718F80F4CEA9EC5A,0
83532BCDB1BDC176E3AC4116F30D2E00,2
83545EDFBF481641D3EBBCBB873738CF,2
83558C5BF79723AF04ED542DC3CEE0A5,2
8355AD355EC6C0E239C9034B79F9020D,2
83591A27BD27D9A6AF49042874E1028B,0
835945843FA9B1571F241874836AD180,0
836022394FDB58460D38F9E3F66AC93A,0
8360CDE7BD0A0309E54AFCACC19FCBEE,0
83633F31FB8F16A20202D4C4392F462F,2
8363F5C0CEA4544172959006BA46CB70,0
8365A4E777EDAAFED80EE3C3C43EDA43,0
8367927C6AFF0B1010D50AD40CBBB24D,4
836864D69ADD538CCF977CA08D53B458,0
8368D4715CB1275518E93E92E21E4C97,3
836A2FFF19D3C58D02C4F47A1B02A4A7,0
836CCAB07E846601B99F6F0DB9A89334,2
836DF5D263B690272A2999ACD4008150,0
836F53CCFD642D0DBB5EE655080093EC,0
83708D4EFE8239B429EB6B1C620BD15E,2
8370B7C62C508E65129BE6C5A0369F2B,0
8371C15A5057C663CCCDE09F1C126F41,2
837293A1383FF5ED40FAE8C4DAF2F63D,0
837667A9C5301EC7D272C0BF43507E24,0
8377E1DD8761F6F7164733F9AD21022B,0
83793A56DD5D24711A9542397CF7A9CD,0
837943C579A29B8301F21AD50D386968,0
8379F782A05590942BDBCF05D7F99231,0
837C8D5FB4C20A05A043D549FB9D7C8C,4
837CCC2314655A039E73A683085624D1,0
837DEEA8975129644002129599211649,0
837FE12E7BED48DA0FE3E83E952A1FAF,0
83808956308CFD5A1D68E60D7EBB2C98,0
8381FA1BD491546239E223B6B0BAA7F7,0
838281ECD9A77BCC44BDA98C6AEC3B31,2
838335BFE94EB519E4B648FB7381485F,4
838337B98CEE3AFC13A2E316C34BB331,2
8383AD9E8DDEB83C8C5DF13AED8602A3,0
83840148F7AFC7519786CE17BE2025A6,0
83843DB194FC081DCF28779C00E6410C,0
8384FD1693C41D39F265D9BDD2F1721B,4
8386EF1DF6B11EEA5DA1CAC3D2147D8E,0
838751F72B67F5869472D9886BFEAA41,0
8387B9987E22A037536740D25BDED0A2,0
8388C1A9A6690A38C833654FF7F673A4,0
8389ADBABF5E73C781DD8511182D24BA,0
838AE49D9246804753BCA9B153DB5EFB,0
838C2CE9F459C5A3E295C336958577B0,0
838C644FE62D22242B3890FAB1EA0CB3,0
838D704B61E2754020D6E5802886A2FD,0
838E493B7332F0BCD457BF6A5B0786F1,0
838FF16795E24276F5EEAC88FD8BC7D4,0
8390040928DD040BC40B9AD2B5BAB95E,1
8392F822609A61761FA5A540AAADB177,0
8393712ED681A59B4E1F18F9A1D0E105,0
8399016FAAD3A343C2F34210DC49F6A9,0
8399391050CA0FE9107C470694AAE219,2
839A716945C589F1170339BFC38FE744,2
839E6CAEE2A72D725174219633F76CCB,0
839F3A65A74D7E5C7896D5DAC39754DF,0
83A0A82082D65896AFB9A6E2EB7A352F,0
83A1ABDF4B65B01B676AACA14BEA03C0,0
83A1EDBA676CFB18BE408FC1DF18B84B,0
83A51DA33AF64A6D5FB056324B30E274,0
83A59B581C7878C09788C022AE9FA0C7,0
83A8C904E70A0A3CC03F520FD015A810,0
83AB7A8F5AB58BB01EB1FDAFFBA6D486,2
83AB855C68C6DF4C26AF9F8DD9114B43,2
83ADE8D97F4D7E7306B575D4235845D6,0
83AFD7FE4B72CA3F3057E05175A1AD0F,2
83B44FAC9B226D80FFF432C75A3587F7,0
83B53FC93CC7D3C8F02960C5E608BDC0,2
83B61519B4CE51F5FE80DD63505F5DE1,0
83B6D9381B85502D46B87F21ADBDA540,0
83B7342DD8EB6E4141AF030EE3E24803,0
83B7EE5EBBF7FCE3FB05D5370CC25ABA,0
83B9405ABE4C4DF10AB9BC7C52CDC154,0
83B9B2FD2C29FFF26FBA5E66722C601D,0
83BAC2088A9E9ECD2E6A460606201AA5,3
83BC7462570AAC454ADC18F0B9255AD0,1
83BCA2F2DED886AD380809A39CBB1690,2
83BE6ADD57533512421073B0C2B6139D,0
83BED40AC52A72BE7C11962F6BA93BD2,0
83C01414525754C2F7E82D8D51EA3A4F,0
83C14E89DB317F3CA19C6263B6E8EA5C,2
83C721DDA440A8CC2E73AA65EB65C27E,2
83C8A0750D30A891625A6192646D1EC6,2
83C9A0BA9FA77122F0E4B8257DE7C91E,0
83CA03817C7A337AC3A0F84BBC140CFB,0
83CCC0EEBCED97D9137AC4B4DED6B6E7,0
83D0309E2A441E1F0BC2AC5CC97140A6,2
83D3BFD1D16DC7323A76A4585D6D06B9,2
83D45BC14076C45B3C719CCD92C7EAC9,0
83D53970DBE560CB18BA791BFA9CAAF3,0
83D544C6D2F042E3BFFEB029FF3D7F3C,2
83D794367D15E08F453209F31E94F713,0
83D7A3215046275EDDE6ED37D56BD7EF,2
83D7CC20715EEC9F9F5DA31F17D22276,0
83D82467433DF537B6457F7DC8CC9244,0
83DAE43FB6A0E331B8AF730B6FE3877A,0
83DDB6121AA235075BABBEAC0805846E,0
83DED5381ABC82E1ABD236A84A3CE8C6,0
83E097822B6913EE3665185C1B4FC9B5,0
83E52F0E5B00405B4508B03A464B7B24,0
83E69D29AE3860FB4C37F28FF18AE5C8,0
83E8076060035B05994EC588AA6B4976,4
83E901FBB7FA54C9C8877327AE456C4E,2
83EC108BAD1A383A16381EA6550DDAD7,0
83ECA5ACCE47CF10707B275E52540DDE,0
83EE51B90ACB9860B696DE8F05D7EA6E,2
83EFBAA2FC97D1075E3AADB6AE469F53,2
83F296061A5E304D9F874F533E2AB624,2
83F38D85027ED05D9CB8B626D6593F12,0
83F549F7DDBE2D76382AD4B17DF505D7,0
83F54AA90FD8A60AF7271151865A04D0,2
83F55B99F6064EC4C9843D5E94109494,0
83F5B3D2976B879E2D4BAAB3921D43EF,0
83F5C99D5DF9AB3EEC7C7D1C896C6FC0,0
83F679CBD29D402684C4D6795A1B9000,0
83F6CCDD3F71CEE0A1B9C152E12A902E,0
83F749AD9FD0DF4802A578DF3C707789,0
83F910DDC84448128224BAAFA5AE68E7,2
83FBA55FE4B252A213FB0F847332E403,1
83FCDEB898AD13FD8599158A3EE2BDBD,0
83FD3662203BDD3E6771EBDFF5D00100,2
83FE31535B3F6180AA4CFD9FA17AF742,1
83FED0620B2B4ABD61FB12F63E15C079,2
83FFE961B22959ACD9E67D0D69BD2098,0
8402E7A7848C2A5C56ED6FD3FCA987A6,0
840403F07ACA1302CE27FC6A2FDD061D,2
8406347F3CD155DA61A89A09DF1AF651,0
8409A562E7547BB6565EFCC86AAF1593,2
840A46DFF8CFCB0966DE532C1DFBA060,0
840B374A2C466701C3B69160C32C8C98,2
840CBD0EA4716B6CEF5600387D9A15BD,2
840E9731D829C7BBF8ED146250089699,0
840ED38D9CA17D12065AF169A1CBF352,2
84101A4AB527EABB17D224F4CA04FE21,0
84115CAEB31041B425356CA0E2DD433E,0
8412E8D1D093B26747FBC1C5696F346D,2
841306161186612E96AA4D14D6B3A026,1
84163E5EB04ED9891F7858FEB7EE9775,0
8417B19AD9144D36947ED2B405557153,0
8418E7E698A3D221ED6DCE099B8F33C4,0
841B6F51E85C790D574049B3FA0657BA,0
841CB2882AF11F688C847561853B0831,1
841CC4140A91729733152786EB93F1E6,0
841DDDF69C63134A27EC854BE0411E5C,0
841FB5AEB573F59DAD7BB249240FB156,2
84216086B339D6393F2BB449B99F7D71,2
8421DF69A42620258ACA71872C6EFF51,0
8422F8560EF30E4E56774F6CB31449A6,0
84235BD26D0FC5163941548568EEF59F,0
8426EC28CB35C4AAE9B458288AAA99D5,0
84278E1A803EC15917233506049FB656,4
84286062278FC084EE82DE5BFA20FCE2,2
84287FB11A64EDAA523C91AC7648EF5B,2
842930A847492098B2EA15921BAE1420,2
84296A60F74F9B72E1D1558D9303008F,4
842BC17DC2D032ABB6D18C6B41FB0422,0
842BC8F5E2E6A4A97113EC3878ADA075,0
842C7C2F1350C56B3BEBDC615D4408BF,0
842FCE035B24FD37EB1B5963ABF06256,0
8430AFAADDAECABF9D6B2DFCC461E362,0
843258A9EBB10F06DC8FFE94DD6A3A30,2
8433D71D14BA267D8292BFAC7D8DA306,0
8435526C0362A6B15F8573ED68DCD0FC,1
8436847068C4C6DA853710D88288ADE1,0
8436BFBD76EFBDFA51AFEB5D38B4B1AB,0
8437B1EE467860085F35FFAA407827F3,0
8438A344A1DC259FC6E819598C1A4DB4,4
8438CD8D8A9EBCB430F206C8A717E4A2,0
843DAFD12BF69AA0C0BB8184CCA7ED3E,3
843F44A51069D58F1316678D9043B2CF,2
84403F670FA1018E9F7FD04BF95728E3,0
8441A22EBF3FA5EE53629243643A0C67,0
8441A84363164408116DC1EC9963B8C0,0
8442A2F0A06C0E5C9B3BAAB8F81C5CF7,2
84431FF37F0C7417D8826EEEFDDF70C5,2
84437436F0C4B2490C61F0DEFCD7FDD1,4
844A0EA1D8D79D882769BB0EB4AF9C82,0
844A3CC9A4309C348779CA80DB45614C,0
844B63BD09043BCC6946F473D9E5F913,0
844C3B2C12560A52102DFEEF512B178F,0
844CDF7CAD462EB24249DF83BFE332A2,0
844D4F0D3398B971C12641BB9EDFBF03,4
844E256664F93E58E02C4633EF61E886,4
8451054B986EFBE0CD5A4B0848CB42BC,0
84531D461CA6953C4EED13E8BEE6EF54,0
84542BD5EC7A1D541AB4A712512A664D,0
845A070560927189367689CAF553DB45,2
845A52B759A9A32095418C585801F02A,0
845ACDC9DA591E270B345ACAB2CA7E0E,2
845B0EA69F3FC0544F607DDA84E35CB8,0
845CD0ED60DDBC6A2CCEDCC39A345DEC,0
845DF217B629AF83FF728298FC8C8C4C,0
845E103DA6FF350C9EA1F14FC313FB1D,0
8461117A81E0CF3634E4CEDDF1F8FD62,0
8461AFF737167AFA8ED863A5D30C0D7D,4
846422ECF92B2A79B59039983477356D,4
8464D023CB9C8898CAB0DEE793822F7A,0
84655EFAE228130D7E41A906F69B176B,2
8466B24F4E741586127D36D693DBC8C8,0
8467FE8065C9148D3756CBC2F1323A4E,0
8469BDFCD81FADAC84C0543D24DF970C,2
8469E5CD5A8C38E1DF82BFC83702B686,0
846EA411ECC098D54E73A8CBF4E7C92B,1
846FB8EF1277A10C72BADD5FE4DFE553,4
847082DC1E9AE768C9311DA3D0E3A1E0,1
84731102BCFD8BEBC03D8C9199ED7C32,0
8473B8C17534D2E5BAC4F552AD3564EF,0
8478C1B2C07A8D7A8A360B53A12A155F,0
8479D2FB94A12F8BCF5543DF28BC6210,0
8479F00A6E70C5EA6BDA2BAB22794E8D,0
847A735A0D3C529002CE4AF4580E112F,2
847B5FD78755FD1D0A76C21E13C8AEB3,2
847BC064B3684A27EF15E30B66E502C4,0
847FBA5C53A90C36F3BD5EC422BC1AE4,0
8483AC93EFAAE4B97A7C5924B1165942,2
84883E59D5773A290F0215922A2BD472,1
8489A3D0B39F7CB4B885DDBBDFD849C5,2
8489FFA2829B72BF2EC58B9621CDD29F,0
848A2C41B1F817E796C69B522956F921,1
848C12A2A959DC2C5C620EA9E0B64D91,0
8493AD4B185E28469040C736370D5B81,1
8493C1679B7743CC824304483798E16A,0
8493DC6D18561753516343B27C640772,0
8495082CACF4EA272E1838A230EA27C9,0
8495BFBF6CAD0A3F249FB8DACD687352,0
8496189415BAAF63B3E3CBF022E20891,0
8499EF96ACC0D822C6108BA4B4F52E60,0
849BB40DE9F91C0D90F26CCD2AAB7087,2
849BF263FE4EA2A0011757EB59AC0DFF,4
849C81D4D8DC105E7CE1750EE4035135,0
849F4F7BAAB6D2A17FAD1A466FE17DE5,2
849FD4EE10E79F53E395824BAAE16C18,0
84A02957C58732A068615D36A3E73B81,0
84A154DA2E9A12F9AE215F88A6DECB0A,0
84A3397CB175CDB4B6B103903BABCCF0,0
84A4C719CD6A57D1AF35722FB204B1F0,0
84A58E37547673E414218725CD83A784,0
84A5A451615EAD5B702FBCA28D2C9990,2
84A802A7F4E13031C34F9FFBBD830DCA,0
84A815DCB2F00BA654D328EF065E39A5,1
84AD5F0B4116E5BCE877A34163E3909F,0
84AD86D80CBBB39F68594E9BDBD1043B,2
84B091C158F120078CBC0335807538BB,2
84B33B46B878E0D8FDEC30F3EAE1B681,0
84B43B1D74E2EAC83C485F6AD014269E,2
84B78D9BCDFBFD2AE45F287780C6668D,2
84B9D0577A8D8526E1BFB7A2F38D7209,0
84BA472008B33322B65E9EA260334BFF,0
84BAF71A8BF4F88552EE1BF731DFF5B1,0
84BD736EDDA1D8E700B49F0A7D3EB9A4,2
84BE7E7417C8B85649DBEFF6B6CA010B,0
84C24D80AC7AD8210EC9472C90A30F80,0
84C26316048135F40CDB8375710DBBDE,1
84C2C471329A1D5886B780CDD6C4005F,0
84C44E1B14FD5B6CA507745BED665ED2,0
84C4DF622E6EF328BEDDC045CCFF9B73,2
84C542B054EE4C9F834F8E36DE5D5284,2
84C543E428103F24613DEE4B4E8D361F,0
84C562C7CEC8EFF3A6DD12C748BEAFBA,0
84C816F923EB51EEDC94CA3BE0AD164C,0
84C959666384DDA127CE649980BF809F,0
84CAF1680FF964090BF1CB94F2C6E88E,2
84CB125FA7864BF7E29A30923AB0F1B8,0
84CE0F28DFBB12E512D06FF76DCA1CE3,0
84CF56179C4ED5C0B0B045C8FAAA1898,0
84CF5CFBB644467CD4BF1FF1B3C2C097,2
84D0415C95B0470D32E11E3987B0117B,2
84D1F11CF6B72D69B2679FC5ABC4F755,0
84D33EC4A770C167CA388D64C60C28BD,0
84D3DDD70C7190E329A6DF75A5B2B29B,0
84D47C951C630A7502DD6CFE750E2BB0,0
84D4C17384477AF2BB37C25F11B46CD4,2
84D4D1E31075D8F329DA26C31A61D9EE,0
84D5982FD809F89C4201BD2D503D660F,2
84D80D2635DA8EB948947F17E611349B,0
84D954EC8F73C1C1CAAAF39456DF3DAD,0
84D9E47F82CBC519273CE9D19797EC63,0
84DB6CE624A819E1BF66F147A1CB696A,4
84DB7C462DE8091274A09B4BBB54438D,1
84DBF07CC3B6278AE2B634BFE81167FC,4
84DCCDAF3CBC5537085DE13CA22B996A,2
84DFC9C1AA849F7BB840862461D14348,2
84E04F1767261F06720DCAC59302EF28,1
84E0B0EB1E95688E1D2AD1A1CE2CEC37,0
84E23E873CE89BC81918FEDD55EBC929,2
84E2B3F29790B8B40A11423EFB3CCFD1,0
84E7EA6A04ABF75BE344D26BEA79537D,0
84E877D68DCEE45285E0FBDEBF21AB18,4
84EAFE6AF83D7F47903744D96C6378B4,0
84ED08E2EE0E3249F0E320DCF5E2FB1B,0
84F1AEDEB407BC42CFB8758F7C302EC5,0
84F2C6C535478D2AD31AE0E4AC70E19B,0
84F50F3AFB7514ABE8362743DFBE5875,0
84F67FBD6B185066CDA0D84DDE40C58D,0
84F6B29906D84C2BA674605FD19B43A2,2
84F795625282C498724A71E72C153B96,0
84FAA862606CF38DDD74B132AA44ADB9,1
84FACC9D47B7E9CE16B7A9F46D4F3E7A,0
84FBFD47AA7B4D6851AD6B71577B8056,0
84FC9A520BEED63042948CD4963013FD,0
84FDB8CFDEE04A9336E4EF6CE2A7EBF3,2
84FE9CECA42AD1F65262F30024574C72,0
850152529F7B61CCA83D5AFA4D5B4C59,2
850300923E64B564D4A1DB38116CB1B6,0
85056C7B332F426ED4ED86A93B86D9A4,2
850587002C6DDB6F303DD57938CB1801,0
85077D8DB94E612F11225C46D4C8F14F,2
85098A014A1EA4E8D87394A7CD725F60,2
850AC336E69415979972234409BF7D13,0
850C7EA2559A16D08411E1049445D9EB,2
850D120B5EB8036EB9BD843FEA062FC7,0
85110E0CE634DBAB4E43771EC888102E,2
85130A903A6BEF1D5F830A14AF49491B,4
85157A633B6AA171A56B63522A794D72,0
8515908D1F0394BF11FE15E6F954D174,0
8516A3C0BF3C4443FE0813A2FB0FD4A4,0
85188CEF2B658EDF8BC69C379CF300E2,2
8519638BA8B432C5FB5B8536803A1A41,0
851BF512EEB7720AFEF845B17342D89C,0
8520957DC0E20E71FACC76BC54D30E39,0
85230BDEFFF408DE7F85C5D38AC66E4B,0
8524032D2E4EA3C498F2736070FC6781,0
85248437CFE76EEA6C00E87B956127D5,0
8525AB0EC5E16E7D12F412B379C5A5CD,4
852A386EFD3F179B0BE1CC1075B9E39B,0
852B27CBA47DF30881351A4C0E8F0499,0
852F9148E642E60EC635BE527D48489A,0
8530496B5D4CAF816CF30E5BE9FF950F,0
8531598AB92B992B89DBC273CB4B941C,2
8534661C5E08EBFA287FF3517281A2DF,2
8537743D038AF611A6AA1386BF98A495,2
8537DEA49BB9092DC1C17AD753F92E19,2
8538D53D393884EB55E264650CA39A8D,0
8538F47313230D889457C7BA285F0DAC,0
853DB60D9ABD5C1AE4AA7991393A8961,1
853E8B53704F1171BBC3842C2C0A1FF4,2
853F470DD80EC45DABC2E2129B60E648,0
854070FB635135951BBC00691653C66D,2
8540F6BDFF4F66D035E2301DC47162FE,0
8541860A83A827210DE7EEB0831BC22E,0
8541D05E3873D0DCF05AA19C50D2A2BB,2
8543008EACB52095E7F2E0D60632775E,0
8543E054DDA76A25D26CA0656A36FC71,2
85464FACD6E30148C9759EA115901B1F,2
85466793D825DBCF968BE24C781C1F21,2
8546F1E6F77CECDE27F641353397BBFB,2
8548461F0F7D64AC206DE19FC45B92BA,2
85486FAF48C4CC4B999BC37B7F50D82C,0
8548754D66C042D44939FD9648255B05,0
85488ABEF4C069BC2511A6C224BCCCB2,0
854BD3CC68FCAD0493BD4D5B1420E3A6,0
854C339AB132FE1D235518C9ACEB0A99,0
8550809EE0F806F507966BC87CBC84D8,0
8550A6FDE7CC17E137AD9DFE21E3FE31,0
85521498261C1FB927576A4E5562FADA,0
85525150901E66536BB02DC149749813,4
855321F6F8A1DB909D984508F75ED8D0,0
85533EAA2D933F984ED49EB966232608,0
8554C38049E3F7A2475649DC782A4523,0
855945E9E76BF7A4B3192A3D969EBD27,2
855B9FA7AAFE0C7188E5DBA420A576F0,0
855DE83592BDF47FE17DE4868943A900,0
85603121F6219DA490A9F50C35D8B874,4
85607318DC69359DB0AF07A96A99BAF0,2
8561728D7033D0DDA02516A2CC66051F,2
8562C4976B358D187B71A352A7C63E0F,1
85645A9AF474DBCAB5C1150A94782DFC,0
856574F6FD14802AE1A9A7C10AF743DB,2
8565AEC97F278DFA2325B09E8B230F6E,0
8566BFAE858A8533095D3F3D4628D92D,0
856784105A43ED42DF7AA41DEB67821A,0
85679C75A1C4D2A3294F417A7A9B0519,2
85694E4D510D096677747B4F02CAF0BE,0
8569865D435D9F36CB4B393CD7372443,0
856B5A9984ED7917BEAA53207EF02F5A,0
856BB99809EB0B71907AF3B769D52D80,0
857357BE73846A78A1D8424BED488E0F,0
8574C60384FDDF36A85C900EC852E97D,0
85752298A10ED9B2FED41CDF07917CCA,2
8578BAA2C570DD3653A039D8EF136237,0
8578BCD5CDB7260792EE0DF436A1C517,0
8579692272B129B524B8A38231F38076,2
85799E3F3AB6428DB8D40B1BE9320F34,0
857A02417273C14E000D98B9293D1960,0
857A2FF3AD15EF149C3B2A83E2F92DC2,2
857B5D192079CBE7F697B9F5BCA3063F,4
857DAB16E8F60F3A232F922FB85B15B1,2
857E2F91A04B0E46929689D8A4522E74,2
857F79E0F55FF5E4DA740FEA79E35E7B,3
858048587F31A868C49ED86A3DFCBFE1,0
858126CE1C9494A7DA26FBE62AC88E83,1
8581EFEFE1D8506B3E7DDE81F0A00BD9,0
85820AD8FD6658FAC90BC7A0BAB68AAC,0
858238287B961B9AB75AF994F306B59B,0
85828846B483621A3C10C7DC7D275503,0
8582A92214EFBD682B4529CAB3470B51,2
85831CA49F26D3E72BE3EBE30124B8A6,0
85832D4B24E7E986BC865F87C1698944,2
8585576BD757F4A86F7D5CB700694D60,0
858561E579B419656AA588563ED4E75D,2
8587691A87AD11E906944FCEAF5D82C5,0
858BAB4A73D653B87F8799AD9C12DD6C,1
858C90471DC4034841669BD1D4533D93,0
858E092351B401259D45A37B1E538175,4
858ED48829E95672A952A1B5C2687CF1,4
858F3DF3797C57F2E402117C3A4DAAB4,2
858F4657F6582247C5CB40BDD9179662,0
8592A6E8C2AFA3DB7649B5E5A9A9A52F,2
85930BDC0C24DD75C99AEF1C8E12371C,2
859354BD4E9005C986227582A2D6D2C3,0
8593AB9D7FA159E507839243E08E55C5,0
8593BDB49C45FA49D30D13F968A1C246,0
85941A20CA4F4A40B68A98B1BCCD020A,0
859590E79DEBA21FDA3704FB68C81514,0
8595A7FFB8CD343D7193D34C604292CA,2
8595FA2A44919EA24D304F5A8A0EA2CA,0
85971C911B5E5E11E834BC7DF657EE2B,2
859834DFE1D2A98CCBA0CE7E987EBF3C,1
859D16990424FB88B0E830A1AA5DEE2A,0
859F5D24F87B817BF19A559F4D8322CA,0
859FF64E591284A04341506054559A3B,0
85A1269B9FD87B884D3162D6F7D4757F,0
85A2ED2359C90774EA8DEE51C47AB9AC,2
85A4F4F0D891B4343E1345D07BF95020,2
85AA3359D781F2FF826178FD7084E6B8,0
85AAA25A0B15F6A0D3AE48666E02C9A9,0
85AB01FF48DE48C31F09B5C9A8291685,0
85AC3CA982AFC4C4AB923B4E27028C77,0
85B05441E2A1375C4A5B3112F5D1812C,0
85B16374F0DAA2073C8E9BE466249EA1,0
85B2DC3DBB3E02475418BEE355B5BC27,0
85B2F097D06CE1E8DB92982D1E477F91,2
85B5C73B56B88AD1541766C30201A046,0
85B631BD7B17BA07FB1C47DF1F583AF8,0
85C142BE50BB5192EF296CC519FCECF9,2
85C546ED26674EF166CF893828C72121,0
85C5679CBE4861004B2E03A0C819B032,0
85CAE462025BF5FB64985BFB23FA25FB,0
